team,CR,ACR,CCOP,CCSP,FS,P,DR,IBS,OBS,DSP,PK,FKCR,CRN,FKS,ALB,ATB,TOFF,BCS,INT,BLK,TKL,FC,AW,BR,DW,SV,AKS,PKC,CL,PUNCH,LMT
Hertha Berlin,16.294117647058822,4.352941176470588,6.735294117647059,1.3823529411764706,11.117647058823529,338.7352941176471,8.882352941176471,8.117647058823529,3.7941176470588234,9.794117647058824,0.11764705882352941,1.1470588235294117,4.294117647058823,0.4411764705882353,31.735294117647058,0.5,2.2058823529411766,1.0294117647058822,11.235294117647058,3.4411764705882355,15.794117647058824,13.147058823529411,20.970588235294116,58.55882352941177,56.05882352941177,3.1470588235294117,0.23529411764705882,0.17647058823529413,22.470588235294116,0.20588235294117646,0.0
Mainz 05,19.0,4.470588235294118,8.529411764705882,1.2647058823529411,10.647058823529411,309.79411764705884,9.323529411764707,8.441176470588236,6.235294117647059,11.558823529411764,0.08823529411764706,1.411764705882353,4.411764705882353,0.5294117647058824,33.14705882352941,0.47058823529411764,2.4411764705882355,0.7941176470588235,11.676470588235293,3.6470588235294117,15.529411764705882,12.647058823529411,19.647058823529413,61.705882352941174,54.76470588235294,3.5,0.20588235294117646,0.11764705882352941,19.88235294117647,0.3235294117647059,0.029411764705882353
Freiburg,16.058823529411764,4.117647058823529,7.0,1.1764705882352942,12.529411764705882,318.3235294117647,7.117647058823529,7.029411764705882,5.823529411764706,8.911764705882353,0.20588235294117646,1.3823529411764706,4.5588235294117645,0.5588235294117647,33.411764705882355,0.29411764705882354,1.5294117647058822,0.6764705882352942,11.0,3.676470588235294,17.205882352941178,12.5,17.441176470588236,56.26470588235294,53.38235294117647,3.4705882352941178,0.2647058823529412,0.20588235294117646,25.323529411764707,0.4411764705882353,0.0
Schalke 04,15.882352941176471,4.735294117647059,6.470588235294118,2.235294117647059,12.117647058823529,304.79411764705884,10.882352941176471,7.911764705882353,4.794117647058823,11.352941176470589,0.2647058823529412,2.2058823529411766,4.764705882352941,0.5294117647058824,28.529411764705884,0.38235294117647056,2.264705882352941,0.7647058823529411,12.647058823529411,3.5294117647058822,19.294117647058822,13.470588235294118,18.294117647058822,63.529411764705884,59.970588235294116,3.5,0.20588235294117646,0.17647058823529413,18.735294117647058,0.4411764705882353,0.029411764705882353
Augsburg,18.0,4.5,7.529411764705882,1.411764705882353,10.529411764705882,308.11764705882354,6.235294117647059,8.470588235294118,5.147058823529412,10.352941176470589,0.14705882352941177,1.2352941176470589,4.294117647058823,0.5588235294117647,30.5,0.29411764705882354,2.5,0.7647058823529411,14.294117647058824,4.0,17.735294117647058,13.647058823529411,20.176470588235293,63.588235294117645,53.794117647058826,3.6470588235294117,0.20588235294117646,0.058823529411764705,21.529411764705884,0.20588235294117646,0.08823529411764706
VfB Stuttgart,21.38235294117647,5.529411764705882,6.911764705882353,1.2647058823529411,11.764705882352942,302.05882352941177,6.970588235294118,7.205882352941177,4.794117647058823,9.088235294117647,0.029411764705882353,1.5,5.0,0.47058823529411764,28.852941176470587,0.3235294117647059,1.9705882352941178,0.5882352941176471,11.705882352941176,3.411764705882353,16.91176470588235,10.970588235294118,21.852941176470587,57.94117647058823,56.911764705882355,3.323529411764706,0.4117647058823529,0.08823529411764706,24.705882352941178,0.47058823529411764,0.17647058823529413
Hannover 96,15.323529411764707,3.5,6.382352941176471,1.2941176470588236,12.411764705882353,308.3235294117647,8.088235294117647,6.794117647058823,4.529411764705882,11.411764705882353,0.08823529411764706,1.3235294117647058,4.205882352941177,0.38235294117647056,30.264705882352942,0.2647058823529412,1.7058823529411764,0.5,13.5,3.6470588235294117,17.176470588235293,12.411764705882353,18.58823529411765,60.05882352941177,55.76470588235294,4.617647058823529,0.2647058823529412,0.20588235294117646,22.41176470588235,0.4411764705882353,0.0
Nuernberg,14.558823529411764,3.264705882352941,5.264705882352941,1.411764705882353,11.382352941176471,286.6470588235294,7.294117647058823,5.676470588235294,4.9411764705882355,8.617647058823529,0.17647058823529413,1.6176470588235294,4.4411764705882355,0.5588235294117647,27.352941176470587,0.23529411764705882,1.588235294117647,0.4411764705882353,10.411764705882353,3.5,16.205882352941178,11.558823529411764,19.029411764705884,55.705882352941174,52.970588235294116,3.3823529411764706,0.20588235294117646,0.11764705882352941,23.294117647058822,0.7058823529411765,0.029411764705882353
Manchester City,20.63157894736842,4.052631578947368,10.526315789473685,1.1578947368421053,8.026315789473685,622.4736842105264,11.421052631578947,11.81578947368421,6.2631578947368425,10.342105263157896,0.10526315789473684,1.131578947368421,7.842105263157895,0.5526315789473685,28.894736842105264,0.9210526315789473,2.5789473684210527,1.394736842105263,9.526315789473685,1.6578947368421053,13.68421052631579,8.631578947368421,14.368421052631579,58.473684210526315,47.23684210526316,1.5263157894736843,0.42105263157894735,0.10526315789473684,14.289473684210526,0.15789473684210525,0.0
Liverpool,18.973684210526315,4.552631578947368,8.473684210526315,1.1842105263157894,9.31578947368421,525.3684210526316,9.263157894736842,10.026315789473685,5.184210526315789,11.236842105263158,0.18421052631578946,1.1842105263157894,6.552631578947368,0.5263157894736842,30.68421052631579,1.0,2.026315789473684,1.4210526315789473,8.263157894736842,2.0526315789473686,16.07894736842105,8.289473684210526,15.947368421052632,62.5,50.026315789473685,2.0,0.47368421052631576,0.02631578947368421,16.789473684210527,0.4473684210526316,0.05263157894736842
Chelsea,18.210526315789473,3.5,10.236842105263158,1.0789473684210527,11.289473684210526,577.8421052631579,11.763157894736842,9.973684210526315,6.052631578947368,12.026315789473685,0.13157894736842105,0.9736842105263158,5.657894736842105,0.7894736842105263,28.736842105263158,1.631578947368421,2.1842105263157894,0.8947368421052632,9.289473684210526,1.9210526315789473,16.289473684210527,8.921052631578947,14.0,62.44736842105263,52.973684210526315,2.236842105263158,0.21052631578947367,0.05263157894736842,15.578947368421053,0.2894736842105263,0.05263157894736842
